student_name,student_id,major,period,grade,passed_subject,get_subject
윤세아,2017159836,건축공학과,6,3,"['ME331-02', 'GEE1669-G00', 'GEC1105-G51', 'AMTH3029-00', 'ESP207-02', 'PM3022-16', 'GEC0103-G07', 'ME211-01', 'GI105-01', 'AMIE396-04', 'GEE1667-G01', 'PM1016-01']","['GEC1104-G17', 'GEC1403-G04', 'GEC0103-G06', 'GEC2001-G40', 'GEC1102-G25']"
장건,2015727155,건축공학과,8,4,"['GED1737-G00', 'EE213-00', 'GEC1102-G14', 'IS2004-00', 'ID2003-00', 'IS2002-00', 'EDU3342-G00', 'GED1957-G00', 'GEB1101-G01', 'TK201-01', 'CPE201-11', 'FT2023-00', 'GEC1105-G05', 'AMIE475-00', 'GEE1959-G00', 'CPE101-09', 'ME475-01', 'SC403-01', 'IE423-03', 'GED1735-G00', 'PM2023-18', 'EDU2107-G01', 'GEE1630-G00', 'AR455-00']","['GED1959-G04', 'GEC1403-G17', 'GED1951-G00', 'GEE1332-G00', 'GED1435-G00']"
이소현,2012451588,건축공학과,4,2,"['SPACE303-01', 'FD103-01', 'PM1019-06', 'GED1223-G01', 'GEC1102-G45', 'GEC1104-G26', 'APCH3606-00', 'VID3028-00', 'IS4205-00', 'GEC1403-G06']","['GEC1105-G01', 'GED1909-G00', 'GEE1265-G00', 'GED1908-G00']"
강선우,2021754073,건축공학과,2,1,"['CA1006-00', 'GEC1102-G52', 'ME371-03', 'AMIE361-00', 'EE202-04', 'CHI314-00']","['EDU3104-G00', 'GEC1102-G06', 'GEE1669-G00', 'GEC0103-G00', 'GED1650-G00', 'GEC1104-G21']"
윤규원,2021443190,건축공학과,1,1,"['CHE431-04', 'SM208-01', 'EE324-00', 'EE201-03', 'GED1961-G00']","['GEC1105-G00', 'GEC1104-G24', 'GEB1102-G04', 'GED1108-G00']"
최예나,2014064985,건축공학과,3,2,"['SC308-02', 'PM3022-16', 'IE411-00', 'IS2103-00', 'ELC101-00', 'SWCON366-00', 'SC201-01', 'GEC1104-G16']","['GEC1403-G08', 'GED1717-G03', 'GEC1403-G11', 'IPE401-00', 'GED1957-G01']"
서별,2015535234,건축공학과,8,4,"['ME331-03', 'GEC1102-G43', 'CA3017-00', 'EE497-14', 'JP211-00', 'EE202-04', 'AMTH1004-05', 'DC205-01', 'AMIE396-02', 'CHI201-01', 'EE442-00', 'ESP213-00', 'CPE104-05', 'EDU2101-G00', 'IE203-01', 'GEE1920-G00']","['GEE1633-G01', 'GEE1961-G00', 'GEC2001-G40', 'GED1104-G00', 'GEC1105-G37', 'GEE1345-G02']"
윤동우,2018811195,건축공학과,5,3,"['GEB1101-G01', 'GEC1104-G10', 'FD110-02', 'PM1012-01', 'CA1007-00', 'CHE251-01', 'EE212-00', 'GEE1332-G05', 'IE203-00', 'TK301-02', 'CPE301-12', 'CE485-02']","['GEE1633-G01', 'GED1539-G00', 'GED1991-G00', 'GED1135-G00', 'GEC1105-G06', 'IPE102-00']"
이수환,2012524666,건축공학과,4,2,"['ME475-01', 'GEC1102-G53', 'AMTH1004-10', 'FDA301-00', 'EE361-01', 'JP378-00', 'EE207-01', 'APCH1101-06', 'OMB320-00', 'EE497-03']","['GEC1105-G43', 'GEB1301-G00', 'GEE1127-G01', 'EDU2103-G04']"
정준,2013974650,건축공학과,5,3,"['GED1660-G00', 'AMTH4010-00', 'GED1459-G00', 'GEE1613-G00', 'SM328-00', 'RU3304-00', 'GEC1403-G27', 'SPACE221-00', 'SC404-01', 'GEE1630-G00', 'AE372-00', 'GED1628-G00']","['GEC1102-G01', 'GED1717-G00', 'GEC1105-G41', 'GED1801-G00']"
조효주,2021638448,건축공학과,2,1,"['CHE431-04', 'IE201-00', 'GEC1104-G41', 'IS2003-00', 'GED1432-G01']","['GEB1102-G03', 'GEC1105-G10', 'GEC2001-G28', 'GEE1605-G00', 'EDU4104-G01']"
박환희,2012308075,건축공학과,6,3,"['AMTH1004-07', 'GEC1102-G16', 'PM3022-15', 'CSE103-03', 'FD105-00', 'ME251-04', 'PM1016-01', 'GED1959-G02', 'GED1301-G00', 'AR411-01', 'APCH4204-00', 'ME335-02', 'GE2001-00', 'AR211-03', 'GED1215-G00', 'CA3024-00', 'GED1960-G00', 'AMTH4012-00']","['GED1363-G00', 'GEC1105-G04', 'GEC2001-G25', 'GEC1104-G45', 'GED1501-G00']"
이지우,2018047273,건축공학과,4,2,"['GEE1958-G01', 'PM4025-04', 'AMTH2006-00', 'GEN203-01', 'GEB1102-G04', 'GEC1105-G33', 'CPE101-02', 'FD110-01', 'GEC1104-G02', 'GEC1105-G24', 'GEE1652-G00', 'SC303-01']","['GEC1102-G31', 'GED1325-G00', 'GEE1343-G00', 'GED1947-G00', 'GEE1920-G00', 'GEE1630-G00']"
김태율,2013003604,건축공학과,3,2,"['JP211-02', 'PM4005-00', 'GED1929-G00', 'GEE1330-G02', 'TC433-00', 'APCH3501-00', 'GEC1403-G28', 'AMIE331-02', 'FT2069-00', 'ELC105-00', 'GEC1104-G17', 'KO1202-00']","['GEC1102-G17', 'GED1235-G00', 'GEC2001-G11', 'GEC1104-G42', 'GEC1105-G40', 'GEC1403-G02']"
박하엘,2021135109,건축공학과,1,1,"['AMTH1005-00', 'CPE401-14', 'ESP222-00', 'CHE232-03', 'FT2068-00', 'AMTH1009-05']","['GED1136-G00', 'GED1861-G00', 'GEC1101-G00', 'GED1947-G00']"
최하랑,2014241412,건축공학과,8,4,"['AMTH1009-07', 'CPE103-03', 'EE368-01', 'CA3017-00', 'ME479-02', 'APHY1002-11', 'SC402-01', 'FD103-03', 'GEC2001-G37', 'GEC1403-G21', 'GEE1344-G02', 'GED1865-G00', 'APHY1002-10', 'GEC1105-G25', 'GED1248-G00', 'APHY1002-28', 'ESP207-00', 'SPACE212-00', 'ID2001-00', 'GED1311-G00']","['GEC1105-G24', 'GED1656-G00', 'GEC0103-G08', 'GED1995-G00', 'GED1961-G01']"
김윤희,2018282049,건축공학과,6,3,"['FSB441-00', 'GEC1102-G06', 'AMTH2006-00', 'GEC1102-G30', 'IE419-00', 'SWCON321-00', 'AR411-01', 'GEC1105-G04', 'GED1113-G01', 'FR2032-00', 'AR161-01', 'GEC1105-G11']","['GED1501-G00', 'GEB1102-G08', 'GEC1104-G35', 'GEE1630-G01', 'GEC1105-G13', 'GEC1105-G39']"
한영은,2012957313,건축공학과,7,4,"['SC206-01', 'GED1301-G00', 'GEB1102-G01', 'FSB471-00', 'AR431-02', 'GEC1105-G17', 'ME205-01', 'ELC201-00', 'CPE201-06', 'VID2002-00', 'GEE1956-G01', 'AR112-02', 'ESP101-00', 'RTG106-00', 'CPE301-02', 'PM2023-10', 'FD101-04', 'KO3202-00', 'JP331-00', 'IS2004-00', 'AMTH1009-09', 'APHY1000-09', 'KO2201-00', 'RU4102-00']","['GEC1105-G20', 'GEC1105-G04', 'GEC1104-G37', 'GED1865-G00', 'GEC2001-G36', 'GED1993-G00']"
임정원,2012773690,건축공학과,4,2,"['SM102-00', 'CHI103-01', 'AR311-03', 'GEC1104-G02', 'GEC2001-G17', 'ME380-01', 'DC207-00', 'DC401-00', 'IS3306-00', 'SC206-01']","['GED1959-G04', 'GED1873-G00', 'GED1466-G00', 'GED1212-G00', 'GEB1102-G02', 'EDU2101-G00']"
윤정민,2017065616,건축공학과,6,3,"['GEC2001-G23', 'CA4011-00', 'GEC2001-G33', 'AMIE394-02', 'PM2023-13', 'GED1958-G00', 'SC202-01', 'GEE1956-G03', 'TK204-01', 'GEC2001-G03', 'GED1660-G00', 'IS3107-00', 'EE210-01', 'GEE1642-G00', 'GED1440-G01']","['GED1961-G01', 'GED1466-G00', 'GEC1102-G12', 'GEC1105-G43']"
김종현,2014897280,건축공학과,7,4,"['BME314-00', 'ESP333-00', 'GEC1403-G34', 'FT1073-00', 'JP273-00', 'FT4077-00', 'GEE1669-G00', 'FT3075-00', 'ENV390-00', 'SM327-03', 'PM2023-13', 'GED1717-G01', 'AR491-00', 'ENV391-00', 'GEC1102-G26', 'EDU3110-G00']","['GED1656-G00', 'GED1961-G01', 'GED1325-G00', 'GEC1104-G37', 'GEB1102-G04']"
박현수,2014036719,건축공학과,5,3,"['GEC1104-G20', 'SM316-01', 'RU3101-00', 'CHE453-00', 'CDG3262-00', 'GEE1344-G01', 'TK102-01', 'PAM215-00', 'CPE301-15', 'CPE401-10', 'IS2516-00', 'ME401-00', 'GEC1403-G01', 'EE201-03', 'GED1995-G00']","['GEC1102-G41', 'GEC1102-G01', 'GEE1657-G01', 'GED1959-G03']"
박다율,2018183208,건축공학과,4,2,"['CHI203-00', 'OMB310-00', 'FD109-00', 'LA316-00', 'GEC1102-G15', 'CPE101-01', 'AE371-00', 'GEC1102-G47', 'AMIE396-02', 'ELC257-00', 'GED1734-G00', 'AMIE202-01']","['GEC1105-G32', 'GED1957-G00', 'GEB1102-G08', 'GED1508-G01']"
김나원,2019542111,건축공학과,3,2,"['APCH2303-01', 'GED1959-G02', 'DC205-00', 'CSE201-01', 'EE341-02', 'CSE305-01', 'VID2002-00', 'FSB451-00', 'AR211-04', 'CSE302-01', 'TC434-00', 'ME477-01']","['GEC1403-G02', 'GEC1105-G40', 'GEB1102-G00', 'GEE1665-G01', 'GEC1105-G08', 'GEC1105-G19']"
윤호윤,2011016910,건축공학과,5,3,"['CPE101-01', 'GEC1104-G05', 'APHY2105-00', 'TK308-02', 'CE100-00', 'ME231-03', 'CSE203-02', 'EE362-01', 'CPE104-01', 'AE211-03', 'GEC1403-G16', 'CPE101-02']","['GEE1668-G00', 'GED1240-G00', 'GEC2001-G37', 'GEC1105-G21', 'GEC1403-G06']"
윤소이,2012282910,건축공학과,4,2,"['PM1019-15', 'APHY1002-21', 'DC304-00', 'GED1733-G00', 'ENV491-01', 'GED1223-G00', 'GEE1127-G01', 'SM312-00', 'GEC1105-G10', 'GED1966-G00', 'BME415-00']","['GEE1642-G01', 'GEC1102-G52', 'GEC1102-G38', 'GEC1104-G05', 'GEE1265-G00']"
서지완,2021236529,건축공학과,1,1,"['CDG3268-00', 'IS2516-00', 'CPE101-10', 'SM425-00']","['GEC2001-G28', 'GEC1104-G12', 'GED1987-G00', 'GEC1105-G20']"
정승헌,2021433050,건축공학과,2,1,"['DC305-00', 'FT3081-00', 'GED1739-G00', 'AMTH1009-06']","['GEC2001-G32', 'GEB1102-G06', 'GEC1105-G16', 'GEC0103-G10', 'GED1717-G02', 'GEE1648-G01']"
서세나,2017692730,건축공학과,5,3,"['CSE305-00', 'EDU4104-G00', 'IS2503-00', 'CSE103-03', 'GI102-01', 'ESP324-00', 'ESP101-00', 'CSE340-00', 'PE403-00', 'JP211-00', 'GEC1105-G24', 'SC201-01']","['GEC1105-G12', 'GEC0103-G09', 'GEE1642-G00', 'GEC2001-G30', 'GED1656-G00', 'GED1240-G00']"
장산,2018607434,건축공학과,8,4,"['AMTH1009-07', 'ME321-02', 'EE210-02', 'RTG106-00', 'PM3024-00', 'GED1961-G01', 'GEC1403-G04', 'CE375-01', 'GEC1403-G24', 'ELC238-00', 'GEC1105-G35', 'GEC1104-G33', 'GEC1105-G16', 'GEE1332-G01', 'GEE1127-G02', 'KO2102-00', 'GEC1104-G08', 'BME211-00', 'ME301-01', 'TK104-01']","['GEE1642-G01', 'GED1909-G00', 'GED1544-G00', 'GEB1201-G00']"
정지연,2016842976,건축공학과,7,4,"['PM2018-00', 'GEC0103-G10', 'ELC103-00', 'NE321-00', 'EDU3195-G00', 'IS2204-00', 'PE203-01', 'GEC1403-G38', 'GED1945-G00', 'SM420-00', 'TC433-01', 'AMTH1009-02', 'CE251-01', 'OMB412-00', 'SM207-00', 'EE486-00']","['GED1962-G00', 'GED1357-G00', 'GED1959-G02', 'GEE1344-G02', 'GED1736-G00', 'GEC1403-G17']"
서서율,2016369776,건축공학과,3,2,"['CA2012-00', 'IPE108-00', 'ID4014-00', 'PM1014-01', 'APHY4403-00', 'AE473-00', 'GED1306-G00', 'EE201-03', 'NE441-00', 'RU1101-02', 'AMTH1009-02', 'GEE1193-G00']","['GEC1104-G29', 'GEE1958-G01', 'GED1301-G00', 'GED1242-G00']"
강윤진,2012072201,건축공학과,5,3,"['GI204-01', 'AMTH4012-00', 'CPE301-09', 'GEC1105-G05', 'TK104-01', 'CPE301-14', 'AMTH1005-01', 'GEC1102-G05', 'CHE231-01', 'IE306-01', 'IS1003-01', 'TK401-01', 'IS2002-01', 'BME403-00', 'GEC2001-G07', 'GED1873-G00', 'CHE251-02', 'JP213-00']","['GEB1102-G03', 'GEC1104-G45', 'GEC2001-G21', 'GEC1105-G50']"
최준수,2018921869,건축공학과,7,4,"['IS3001-00', 'EE202-03', 'CHI303-00', 'GEC1105-G00', 'JP313-00', 'FT2069-00', 'ME275-02', 'AMTH1009-07', 'CPE201-06', 'GED1544-G00', 'CSE204-01', 'GEC1104-G33', 'ME379-01', 'GEB1202-G04', 'APCH1131-03', 'AR111-04', 'KO2201-00', 'SM331-00', 'PM3022-14', 'SC105-01']","['GEC1102-G25', 'GEC1105-G26', 'GEC1105-G19', 'EDU4103-G01', 'GED1876-G00']"
정하성,2017895437,건축공학과,8,4,"['GED1356-G01', 'GEC1102-G40', 'SPACE212-00', 'FD101-00', 'AMTH1009-11', 'GED1325-G00', 'SC403-01', 'BME213-00', 'APHY1000-07', 'TK311-02', 'EE368-03', 'AR111-05', 'TK102-01', 'SPACE312-01', 'FSB402-00', 'AMTH1009-17', 'GEC1403-G17', 'TK102-01', 'IS1004-01', 'CHI315-00', 'ID2018-00', 'ME231-03', 'BME305-00', 'GEE1625-G00']","['GEE1633-G01', 'GED1666-G00', 'GEC1403-G20', 'GED1736-G00', 'GEC2001-G37', 'GEC1105-G17']"
김승혁,2011767290,건축공학과,4,2,"['CSE331-00', 'GEC0103-G07', 'CA2006-00', 'GEC1104-G32', 'IS2204-01', 'EE213-00', 'GEC1102-G03', 'CSE308-00', 'APCH1121-07', 'CHE353-02', 'CPE301-01', 'IS2503-00']","['GED1508-G01', 'GEC1104-G25', 'GEE1668-G00', 'GEC1403-G28']"
박동휘,2021018443,건축공학과,2,1,"['PM2023-03', 'ESP207-00', 'SWCON254-00', 'GED1405-G00', 'ELC204-01']","['GEB1102-G00', 'GED1820-G00', 'GED1717-G02', 'EDU3121-G00']"
김요한,2017703075,건축공학과,6,3,"['FD103-01', 'ELC204-00', 'GEE1330-G04', 'FR3041-00', 'SPACE322-00', 'CPE108-00', 'CHE252-02', 'GED1240-G01', 'BME412-05', 'GEC1102-G12', 'GEC1105-G28', 'GEN401-00', 'BME412-02', 'EE497-10', 'ME202-02']","['GEC1104-G20', 'GED1215-G00', 'GED1626-G00', 'GEC1403-G03']"
조가영,2013885004,건축공학과,6,3,"['IS2510-00', 'CPE201-14', 'GEC1102-G19', 'GEC1102-G32', 'BME411-00', 'ELC471-00', 'GEC2001-G08', 'ENV487-00', 'OMB412-00', 'APCH1101-06', 'AR491-00', 'CPE108-01']","['IPE401-00', 'GEC0103-G06', 'GED1991-G00', 'GEC1102-G10']"
한민진,2021804879,건축공학과,2,1,"['GEC1104-G15', 'EE363-00', 'CSE305-01', 'FR3011-01', 'EE211-02', 'GED1240-G01']","['GEC1105-G51', 'GEC1105-G00', 'GEE1669-G00', 'GEC1102-G44', 'GED1717-G02']"
서도빈,2018606014,건축공학과,3,2,"['AE451-01', 'GEC1104-G44', 'OMB216-00', 'SM420-00', 'CHE351-01', 'GEE1667-G00', 'GED1248-G00', 'CPE201-10', 'GEC1102-G43', 'GEB1102-G08']","['GEC1104-G11', 'GED1357-G00', 'GEC2001-G27', 'GEC1104-G31']"
김은정,2014883468,건축공학과,3,2,"['DC402-00', 'GEC1105-G39', 'SC107-01', 'AR491-00', 'APCH2301-00', 'SM333-00', 'APCH2202-00', 'EE201-01', 'ESP333-00', 'ELC205-00']","['GEC1104-G15', 'GEE1956-G03', 'GEC1105-G42', 'GEC0103-G06', 'GED1663-G00']"
정인아,2013120212,건축공학과,5,3,"['BME412-07', 'TK201-02', 'GED1349-G00', 'FT3041-00', 'FT4057-00', 'APCH3301-00', 'GEC1105-G17', 'GED1945-G01', 'VID4020-00', 'CHE452-00', 'PM1019-13', 'PM4025-01', 'GEC0103-G03', 'CHE232-04', 'PE308-01', 'PM1019-06', 'ENV281-00', 'ESP101-01']","['GEE1613-G00', 'GEE1657-G01', 'GEC1104-G21', 'GEC1102-G10', 'GEC1102-G54', 'GEE1648-G00']"
임지아,2011919221,건축공학과,4,2,"['CE485-02', 'AR211-04', 'PE307-01', 'SC107-01', 'PM1019-07', 'EDU4104-G00', 'GEC1104-G05', 'ESP334-00']","['GEC1105-G04', 'GEC1105-G35', 'GEC1102-G02', 'EDU4104-G01']"
장선우,2021525604,건축공학과,2,1,"['FR1013-01', 'FD103-02', 'AMIE352-00', 'RU2304-00', 'GEE1265-G00', 'FT3081-00']","['GEB1102-G01', 'GEC1105-G00', 'GEB1301-G01', 'GEC1104-G27']"
정승기,2021013692,건축공학과,1,1,"['CPE101-02', 'GED1736-G00', 'TC427-00', 'GED1664-G00', 'AMTH1002-12', 'AMTH1009-14']","['GED1539-G00', 'GEE1959-G00', 'GEE1668-G00', 'GEC1403-G23', 'GEE1633-G01', 'GEC1102-G41']"
이다겸,2012899181,건축공학과,7,4,"['SM327-02', 'AR351-00', 'JP111-01', 'EE362-01', 'GEC0103-G07', 'GED1212-G00', 'EE362-01', 'GEC1403-G23', 'CSE340-00', 'PE101-00', 'IPE401-00', 'ME202-01', 'GEE1642-G01', 'EDU4104-G00', 'ESP105-02', 'OMB213-00']","['GED1356-G00', 'GEC1403-G30', 'GEB1301-G00', 'GED1909-G00', 'GED1113-G00', 'GEC1104-G06']"
한소원,2021854041,건축공학과,1,1,"['IS2517-00', 'PM1019-06', 'OMB401-00', 'DC303-01']","['GEC0103-G05', 'GEB1102-G00', 'GEC1102-G18', 'GEC1104-G09', 'GED1405-G00']"
장하늬,2016694926,건축공학과,8,4,"['CPE301-16', 'GED1995-G00', 'ME479-01', 'IS3002-00', 'APHY1002-08', 'OMB312-00', 'GEC1105-G18', 'AMTH1009-13', 'GEE1958-G01', 'EE209-02', 'EE368-02', 'APCH4600-00', 'ME382-01', 'SPACE412-00', 'PE302-01', 'CA4002-01', 'BME403-00', 'SPACE301-00', 'FD111-01', 'SM327-03', 'GEC1403-G34', 'GEB1201-G00', 'PE106-01', 'CSE103-03']","['GEC1403-G22', 'GED1735-G00', 'GED1119-G00', 'GEE1330-G03']"
윤유민,2014924292,건축공학과,5,3,"['ME202-02', 'AMTH1009-00', 'CSE204-02', 'HBT408-00', 'EE202-02', 'GED1965-G00', 'SWCON402-00', 'AMTH1002-15', 'EDU2101-G00', 'CHE456-00', 'FR4024-00', 'PM4025-19', 'HBT408-00', 'APHY2105-00', 'TC313-01', 'GED1735-G00', 'AMTH1002-15', 'GEC2001-G10']","['GED1311-G00', 'GEE1960-G01', 'GEC2001-G32', 'GEC1104-G44', 'GEC1102-G22', 'GEB1301-G01']"
정주언,2013028545,건축공학과,5,3,"['IPE401-00', 'GEC1105-G34', 'CA3024-00', 'ME479-04', 'GEC1102-G07', 'CSE433-00', 'GEC1102-G36', 'APHY1002-09', 'EDU3359-G00', 'GEC1105-G38', 'CHE232-04', 'ME331-02']","['GEC1102-G18', 'GED1819-G00', 'GEC1102-G40', 'GEE1332-G02', 'GEC1102-G42']"
박민욱,2021543170,건축공학과,1,1,"['PM3029-00', 'FD111-04', 'RU2101-01', 'JP380-00', 'GEC1101-G01']","['GED1437-G00', 'GEC1105-G15', 'GEC1104-G38', 'GEC1104-G10', 'GEE1332-G02']"
박재혁,2013016889,건축공학과,8,4,"['EE497-01', 'CHI103-02', 'APHY1002-07', 'GEC1104-G30', 'ME375-01', 'VID2011-01', 'TK105-01', 'GED1873-G00', 'CA4011-00', 'HBT406-00', 'KO4201-00', 'TK105-01', 'KO3106-00', 'PE106-01', 'GE402-00', 'RU2101-00', 'GEC1102-G10', 'CPE401-07', 'SWCON363-01', 'GEC1102-G15']","['GED1860-G00', 'GEB1202-G00', 'GEC1104-G26', 'GEC0103-G03', 'GED1123-G00', 'GED1135-G00']"
임보영,2017413866,건축공학과,6,3,"['CPE401-09', 'EDU3195-G00', 'GEC1102-G30', 'GEN306-00', 'FD110-00', 'EE343-00', 'EE368-02', 'JP232-00', 'EE206-03', 'PE107-01', 'CSE204-01', 'VID2008-00', 'EDU3106-G01', 'SPACE322-00', 'LA315-00', 'GEE1665-G01', 'PM1012-01', 'AMIE471-00']","['GEE1956-G01', 'GEC1104-G15', 'GED1951-G00', 'GEC1102-G28', 'GEC0103-G05']"
서준성,2018363348,건축공학과,7,4,"['GED1223-G01', 'GEC1105-G40', 'GEC1102-G35', 'SM2011-00', 'GEE1605-G00', 'ENV379-00', 'SPACE211-00', 'FT4075-00', 'APCH2101-01', 'OMB412-00', 'FT3041-00', 'GEC1403-G02', 'CPE401-15', 'GEE1960-G01', 'ELC257-00', 'GEC1403-G29', 'GEC1403-G11', 'VID4018-00', 'DC402-00', 'TC316-00', 'GEC1105-G45', 'GEB1102-G04', 'RU4402-00', 'GEE1625-G00']","['EDU2107-G00', 'GEE1920-G00', 'GEC1105-G50', 'GED1123-G00']"
최한별,2021687073,건축공학과,2,1,"['GEC0103-G09', 'SPACE212-00', 'GEB1102-G06', 'APHY4404-00']","['GED1123-G00', 'GED1240-G01', 'GED1609-G01', 'GED1502-G00', 'GEC1403-G29']"
김민주,2018850528,환경학과,3,2,"['APHY1002-27', 'PE306-01', 'PM2023-15', 'JP111-02', 'GEE1652-G00', 'IS1001-01', 'FSB451-00', 'TK308-01']","['GEC2001-G22', 'GEC1105-G22', 'EDU4103-G00', 'GEC1105-G43', 'GEC1102-G01', 'GED1502-G01']"
정민영,2018979915,환경학과,5,3,"['IE423-03', 'CSE426-00', 'GED1217-G01', 'ESP239-00', 'PM1019-14', 'GED1628-G00', 'CHE452-00', 'ENV488-02', 'APCH1101-08', 'PM4025-07', 'ME321-02', 'AE302-00', 'SM331-00', 'APCH4607-00', 'TC434-00', 'GEC1105-G36', 'GEC1105-G31', 'ENV488-02']","['GEC1102-G48', 'GEC1105-G49', 'GEC1105-G39', 'GED1363-G00']"
서태인,2012686192,환경학과,4,2,"['TK207-02', 'GEC2001-G18', 'IS3001-01', 'GEC1102-G54', 'IE407-00', 'TK308-02', 'IS4404-00', 'GED1961-G00']","['GEC2001-G08', 'GEC1105-G03', 'GEC1102-G19', 'GEC1403-G21', 'GED1737-G00', 'GEC1104-G39']"
윤보현,2012035256,환경학과,5,3,"['NE354-00', 'APCH1131-02', 'APHY1000-01', 'CSE304-02', 'EE201-02', 'EE201-00', 'NE203-00', 'EE203-01', 'RU1301-00', 'FSB401-00', 'GEC0103-G01', 'KO3202-00']","['GEC1104-G16', 'GEE1642-G01', 'GED1104-G00', 'GEE1665-G00', 'GEC1102-G09']"
강린아,2013695831,환경학과,8,4,"['GEC1102-G42', 'APCH4600-00', 'PM1019-15', 'CHI419-00', 'TC211-00', 'SC404-01', 'FD109-01', 'AMIE396-02', 'IE423-01', 'GEC1104-G27', 'APHY1002-22', 'JP313-00', 'SPACE301-00', 'APHY1100-03', 'AMTH1002-16', 'PE106-01', 'CA3018-00', 'CHE477-00', 'CPE201-06', 'CSE495-00']","['GED1541-G00', 'GEC1102-G28', 'GED1405-G00', 'GED1736-G00', 'EDU2101-G00', 'GED1940-G00']"
강태영,2011965966,환경학과,5,3,"['BME412-05', 'FT2075-00', 'GEC1104-G44', 'GED1960-G01', 'GED1957-G01', 'GED1865-G00', 'CPE401-05', 'GEB1102-G02', 'SC204-01', 'GED1119-G00', 'GEE1958-G00', 'PM4025-02']","['GEE1605-G00', 'GEC2001-G33', 'GEC2001-G20', 'GEE1956-G02', 'IPE401-00', 'GED1734-G00']"
정다솜,2014163627,환경학과,7,4,"['GEE1648-G01', 'APHY1000-03', 'IS1002-00', 'PM3022-15', 'AMTH1004-00', 'FT3041-00', 'ME312-02', 'TK211-01', 'IS1003-00', 'PAM215-00', 'CPE101-09', 'CPE101-01', 'FD111-02', 'FR3034-00', 'ME477-01', 'BME211-00']","['GEC1403-G00', 'GEC1104-G34', 'GEC1104-G05', 'EDU2103-G04']"
최태경,2013717707,환경학과,5,3,"['GEC1101-G00', 'GED1329-G00', 'CPE201-06', 'KO3202-00', 'GEE1265-G00', 'ELC238-00', 'GEB1102-G03', 'ENV357-00', 'ME251-04', 'GEC2001-G25', 'CPE201-12', 'NE354-00', 'APHY1002-10', 'GEC1105-G18', 'RU2101-00', 'GED1353-G00', 'EE422-00', 'PAM411-00']","['GEE1615-G00', 'GEC1403-G10', 'GEC2001-G29', 'GED1650-G00']"
김윤,2012519096,환경학과,5,3,"['GEC1102-G18', 'FD101-05', 'PM4025-14', 'EDU2101-G01', 'GED1739-G00', 'AMTH1002-07', 'SC303-02', 'CPE108-01', 'ME380-02', 'ID3015-00', 'IS1002-00', 'SWCON221-00', 'GEC1105-G12', 'APHY1100-03', 'CSE327-00']","['GEC1104-G25', 'GEC1105-G00', 'GED1528-G00', 'GED1736-G00']"
이인성,2015020973,환경학과,5,3,"['GEC1105-G31', 'ESP207-02', 'TK308-01', 'CDG0267-00', 'LA312-00', 'PM3022-14', 'GED1717-G00', 'CDG0266-00', 'GED1306-G00', 'AR271-00', 'EE211-04', 'PAM329-00', 'CE251-01', 'KO3102-00', 'ID2013-00']","['GED1337-G00', 'GEC2001-G08', 'GEE1961-G01', 'GEC0103-G07', 'GEC2001-G39', 'GEB1102-G03']"
정린아,2021294503,환경학과,2,1,"['GED1504-G00', 'CPE201-04', 'IS4401-00', 'RU2202-00']","['GED1119-G00', 'GED1208-G01', 'GEC1102-G10', 'GED1957-G02', 'GED1965-G00', 'GEE1959-G01']"
정솔,2017169331,환경학과,8,4,"['CHE354-00', 'CPE104-03', 'RU3101-01', 'GED1717-G00', 'ESP333-00', 'PM2023-16', 'CA2006-00', 'GED1356-G00', 'APCH3403-01', 'JP211-02', 'APCH1121-05', 'EE206-03', 'FSB281-00', 'BIO101-05', 'KO1102-00', 'EE363-00']","['GEC1102-G14', 'GEC0103-G04', 'GED1105-G00', 'GEC1102-G52', 'GEC1104-G03']"
임주현,2012033029,환경학과,5,3,"['AMIE201-00', 'AMTH1002-16', 'SPACE203-00', 'SM320-00', 'GEC1102-G13', 'AT301-00', 'TC318-00', 'FDA202-00', 'AE202-00', 'IE414-00', 'TC205-00', 'APCH3607-00', 'GEN301-01', 'GEC1104-G31', 'GEE1956-G02', 'GEC1403-G02', 'GEC1102-G17', 'TC433-00']","['GEE1127-G01', 'GEC2001-G14', 'GEC1403-G26', 'GEB1202-G05', 'GEC1403-G07', 'GEC1105-G39']"
강다경,2019876734,환경학과,4,2,"['ME371-01', 'EE213-01', 'ESP318-00', 'APHY1004-01', 'AR111-04', 'SM301-00', 'GEC0103-G02', 'GEC1104-G22', 'NE202-01', 'FR3041-00']","['GEC2001-G39', 'GEC2001-G11', 'GEC1105-G18', 'GED1959-G00', 'GED1960-G00']"
최정빈,2021392343,환경학과,2,1,"['CA4011-00', 'EDU4104-G00', 'GEE1345-G01', 'EE207-00']","['GEC1102-G12', 'GEC1104-G13', 'GEC1104-G22', 'GEC1105-G32', 'GEC1105-G42', 'EDU2107-G01']"
윤효린,2021077784,환경학과,1,1,"['EE211-00', 'ID3014-01', 'GEC1102-G51', 'FT4072-00', 'EE202-02']","['GED1353-G00', 'GED1960-G01', 'GEC1105-G26', 'GEC1104-G26']"
