,student_name,student_id,major,period,grade,passed_subject,get_subject
1307,윤준하,2014835826,건축학과,7,4,"['AMTH1009-01', 'ME305-02', 'SC303-02', 'FSB401-00', 'SC410-00', 'AR353-00', 'AE231-00', 'EDU4104-G00', 'PM1019-04', 'AE431-00', 'RU1103-01', 'GEC1104-G06', 'CSE304-01', 'GEC1403-G32', 'PM4025-15', 'APHY1002-25']","[['GED1657-G00', '15:00', '17:45', '수'], ['GED1621-G00', '10:30', '11:45', '목'], ['GED1621-G00', '10:30', '11:45', '화'], ['GED1991-G00', '15:00', '16:15', '목'], ['GED1991-G00', '15:00', '16:15', '화'], ['GEE1956-G03', '16:30', '17:45', '월'], ['GED1215-G00', '9:00', '10:15', '목'], ['GED1215-G00', '9:00', '10:15', '화'], ['GED1609-G01', '9:00', '11:45', '금']]"
1308,임준형,2013974176,건축학과,7,4,"['AMIE471-00', 'APCH1101-05', 'SWCON104-01', 'CHE332-01', 'EE207-03', 'SPACE412-00', 'GEC1102-G16', 'AMTH4010-00', 'GEC1102-G32', 'ELC201-00', 'BME412-06', 'EE497-07', 'CSE203-01', 'GEC2001-G32', 'GEC2001-G20', 'GEE1657-G00']","[['GEE1127-G00', '9:00', '11:45', '토'], ['GEC1403-G23', '13:30', '14:45', '목'], ['GEC1403-G23', '13:30', '14:45', '화'], ['GED1873-G00', '10:30', '11:45', '수'], ['GED1873-G00', '10:30', '11:45', '월'], ['GEC1102-G18', '13:30', '14:45', '수'], ['GEC1102-G18', '13:30', '14:45', '월'], ['GEB1102-G06', '9:00', '10:15', '목'], ['GEB1102-G06', '9:00', '10:15', '화'], ['GED1861-G00', '12:00', '13:15', '목'], ['GED1861-G00', '12:00', '13:15', '화']]"
1309,임윤준,2017987039,건축학과,8,4,"['RU1101-00', 'SPACE412-00', 'CHI107-01', 'FT3074-00', 'GEC2001-G22', 'EDU3141-G00', 'APCH1101-04', 'CHE453-00', 'RU4402-00', 'APHY1002-29', 'AMTH1002-02', 'ESP438-00', 'GEC1105-G45', 'KO3102-00', 'GED1957-G01', 'BME409-00']","[['GED1945-G01', '12:00', '13:15', '목'], ['GED1945-G01', '12:00', '13:15', '화'], ['GED1710-G00', '10:30', '11:45', '목'], ['GED1710-G00', '10:30', '11:45', '화'], ['GED1993-G00', '10:30', '11:45', '수'], ['GED1993-G00', '10:30', '11:45', '월'], ['GEC1104-G41', '12:00', '14:45', '금'], ['GED1206-G00', '15:00', '16:15', '수'], ['GED1206-G00', '15:00', '16:15', '월'], ['GEC1102-G47', '13:30', '14:45', '목'], ['GEC1102-G47', '13:30', '14:45', '화']]"
1310,강희진,2016392128,전자공학과,8,4,"['GEN410-00', 'AMTH1005-00', 'IPE503-00', 'AE431-00', 'CE473-00', 'NE361-00', 'VID4018-00', 'AE351-01', 'CPE301-14', 'CA1007-01', 'ENV379-00', 'AMIE352-00', 'CE251-01', 'ME371-04', 'APHY2102-00', 'CDG0264-00', 'EE213-01', 'JP211-02', 'ME252-02', 'ELC337-00']","[['GEC1403-G28', '15:00', '16:15', '목'], ['GEC1403-G28', '15:00', '16:15', '화'], ['GED1960-G00', '16:30', '17:45', '수'], ['GED1960-G00', '16:30', '17:45', '월'], ['GED1959-G03', '13:30', '14:45', '목'], ['GED1959-G03', '13:30', '14:45', '화'], ['GED1217-G01', '15:00', '16:15', '수'], ['GED1217-G01', '15:00', '16:15', '월'], ['GEC1403-G05', '10:30', '11:45', '수'], ['GEC1403-G05', '10:30', '11:45', '월'], ['GEE1344-G02', '9:00', '11:45', '금']]"
1311,이시안,2018700448,전자공학과,7,4,"['APHY1002-29', 'EE202-05', 'GEC1105-G37', 'IS4102-00', 'JP113-00', 'GEE1127-G01', 'GED1206-G00', 'TC433-00', 'ME479-03', 'PM1019-01', 'APCH4501-00', 'GEE1667-G01', 'ENV418-00', 'GEC1104-G32', 'PE102-01', 'GEC1102-G13', 'AMTH1002-17', 'AR311-04', 'GEC1102-G48', 'GEC1101-G01', 'CSE301-02', 'GEC1403-G11', 'GEC1105-G44', 'GEC1105-G01']","[['GEC0103-G01', '12:00', '14:45', '금'], ['GEC1403-G22', '12:00', '13:15', '목'], ['GEC1403-G22', '12:00', '13:15', '화'], ['GEC2001-G10', '13:30', '14:45', '수'], ['GEC2001-G10', '13:30', '14:45', '월'], ['GEE1332-G05', '10:30', '11:20', '수']]"
1312,정인준,2015500188,전자공학과,6,3,"['KO2102-00', 'PM1019-12', 'GED1537-G00', 'GED1508-G00', 'SM2011-00', 'BME316-00', 'CPE108-04', 'AMIE331-01', 'CHE351-02', 'EE209-05', 'AMTH1009-17', 'GEN208-00', 'CPE301-03', 'GE2001-00', 'EDU4103-G01', 'TK211-01', 'OMB213-00', 'GED1861-G00']","[['GED1206-G00', '15:00', '16:15', '수'], ['GED1206-G00', '15:00', '16:15', '월'], ['GED1119-G00', '9:00', '10:15', '수'], ['GED1119-G00', '9:00', '10:15', '월'], ['GEB1202-G04', '10:30', '11:45', '목'], ['GEB1202-G04', '10:30', '11:45', '화'], ['GEC1403-G15', '9:00', '10:15', '목'], ['GEC1403-G15', '9:00', '10:15', '화'], ['GEC1104-G33', '12:00', '14:45', '목'], ['GEC0103-G06', '13:30', '14:45', '월'], ['GEC0103-G06', '13:30', '14:45', '수']]"
1313,이서이,2018773223,전자공학과,5,3,"['GED1119-G00', 'CHE353-01', 'CHE231-02', 'SC303-02', 'GEC2001-G35', 'GED1962-G00', 'AMIE396-02', 'EE321-02', 'GED1717-G02', 'AMTH1009-02', 'ME331-01', 'EE497-06', 'EDU3141-G00', 'BME412-03', 'PM4005-00', 'KO1403-00', 'NE303-00', 'GEE1345-G01']","[['EDU3105-G00', '13:30', '15:20', '금'], ['GEC1102-G21', '15:00', '16:15', '수'], ['GEC1102-G21', '15:00', '16:15', '월'], ['GED1660-G00', '10:30', '13:15', '수'], ['GEC1403-G31', '16:30', '17:45', '목'], ['GEC1403-G31', '16:30', '17:45', '화']]"
1314,조동윤,2015916496,전자공학과,8,4,"['ME475-01', 'TC433-00', 'CHI302-00', 'PM1012-01', 'SC312-00', 'NE441-00', 'AMIE461-00', 'GEC1102-G18', 'CHE252-02', 'GEC1102-G28', 'GED1960-G00', 'APHY2100-00', 'ID4017-00', 'ME351-01', 'AMTH1004-00', 'HBT202-00', 'CHE252-02', 'GEC1102-G11', 'PM2023-09', 'GEE1345-G01', 'AMTH3029-00', 'CSE204-02', 'GEE1344-G02', 'ELC464-00']","[['GED1242-G00', '16:30', '17:45', '수'], ['GED1242-G00', '16:30', '17:45', '월'], ['GEE1961-G01', '10:30', '11:45', '수'], ['GEE1961-G01', '10:30', '11:45', '월'], ['GEC2001-G22', '10:30', '11:45', '목'], ['GEC2001-G22', '10:30', '11:45', '화'], ['GEE1665-G01', '15:00', '16:50', '목'], ['GEC1105-G30', '13:30', '14:45', '목'], ['GEC1105-G30', '13:30', '14:45', '화']]"
1315,임유성,2013981053,전자공학과,8,4,"['FD110-02', 'FSB241-00', 'GEC1102-G24', 'FT2066-00', 'GED1504-G00', 'SM332-00', 'CE277-01', 'APHY2102-00', 'RU3301-00', 'EDU3101-G00', 'GEC1105-G49', 'FR1013-01', 'IPE401-00', 'CPE108-03', 'APHY1000-04', 'NE465-00', 'GED1405-G00', 'PM1019-08', 'ME331-01', 'GEC1102-G40', 'CPE301-11', 'IS2101-00', 'FSB361-00', 'APCH1121-05']","[['GEC0103-G09', '12:00', '14:45', '금'], ['GEB1102-G07', '10:30', '11:45', '목'], ['GEB1102-G07', '10:30', '11:45', '화'], ['GED1242-G00', '16:30', '17:45', '수'], ['GED1242-G00', '16:30', '17:45', '월'], ['GEC1102-G54', '16:30', '17:45', '목'], ['GEC1102-G54', '16:30', '17:45', '화'], ['GEC1105-G32', '13:30', '14:45', '목'], ['GEC1105-G32', '13:30', '14:45', '화']]"
1316,강나윤,2021117593,전자공학과,2,1,"['CHE477-00', 'CHI209-00', 'PM4025-07', 'PM2023-11']","[['GEC1105-G26', '12:00', '13:15', '목'], ['GEC1105-G26', '12:00', '13:15', '화'], ['GEC1105-G47', '12:00', '14:45', '금'], ['GED1119-G00', '9:00', '10:15', '수'], ['GED1119-G00', '9:00', '10:15', '월'], ['GEC1105-G51', '15:00', '17:45', '금'], ['GED1208-G00', '9:00', '11:45', '금'], ['GED1621-G00', '10:30', '11:45', '목'], ['GED1621-G00', '10:30', '11:45', '화']]"
1317,조원우,2020413761,전자공학과,4,2,"['SM321-00', 'GEE1193-G00', 'APHY1100-00', 'CPE401-07', 'GEN203-02', 'EE486-00', 'FT2076-00', 'APCH4501-00', 'GED1509-G00', 'EE212-00', 'EDU3198-G00', 'ME380-02']","[['GED1136-G00', '16:30', '17:45', '목'], ['GED1136-G00', '16:30', '17:45', '화'], ['GEB1202-G05', '12:00', '13:15', '목'], ['GEB1202-G05', '12:00', '13:15', '화'], ['GEC2001-G05', '12:00', '13:15', '수'], ['GEC2001-G05', '12:00', '13:15', '월'], ['GED1987-G00', '15:00', '16:15', '목'], ['GED1987-G00', '15:00', '16:15', '화'], ['GEE1958-G01', '13:30', '14:45', '수'], ['GEE1958-G01', '13:30', '14:45', '월'], ['GEE1961-G00', '10:30', '11:45', '목'], ['GEE1961-G00', '10:30', '11:45', '화']]"
1318,김이준,2021790789,전자공학과,2,1,"['CSE426-00', 'GED1311-G00', 'GED1123-G00', 'GEB1201-G00', 'AR111-05', 'ME205-01']","[['GEC1102-G15', '12:00', '13:15', '수'], ['GEC1102-G15', '12:00', '13:15', '월'], ['GEC1102-G19', '13:30', '14:45', '수'], ['GEC1102-G19', '13:30', '14:45', '월'], ['GEC1105-G19', '9:00', '10:15', '목'], ['GEC1105-G19', '9:00', '10:15', '화'], ['GED1717-G00', '13:30', '14:45', '목'], ['GED1717-G00', '13:30', '14:45', '화'], ['GEC1102-G41', '12:00', '13:15', '목'], ['GEC1102-G41', '12:00', '13:15', '화'], ['GEB1102-G00', '9:00', '10:15', '수'], ['GEB1102-G00', '9:00', '10:15', '월']]"
1319,장나원,2012347999,전자공학과,4,2,"['GEE1344-G02', 'EDU2101-G00', 'LA315-00', 'BME409-00', 'GEC1102-G28', 'LA422-00', 'APCH2202-01', 'CE251-01']","[['GEC1403-G15', '9:00', '10:15', '목'], ['GEC1403-G15', '9:00', '10:15', '화'], ['GEC1105-G36', '15:00', '16:15', '목'], ['GEC1105-G36', '15:00', '16:15', '화'], ['GED1962-G00', '13:30', '14:45', '수'], ['GED1962-G00', '13:30', '14:45', '월'], ['GEC0103-G09', '12:00', '14:45', '금'], ['GEE1332-G00', '12:00', '12:50', '월']]"
1320,이영은,2016961569,전자공학과,8,4,"['FD103-01', 'PM4025-15', 'GEC2001-G25', 'CHI201-00', 'SC204-01', 'GEC1403-G28', 'PM1019-15', 'ME252-01', 'AR111-03', 'CPE401-16', 'KO1202-00', 'SC301-01', 'AE211-00', 'BME412-06', 'KO1402-00', 'PM1019-18']","[['GEC2001-G31', '15:00', '16:15', '목'], ['GEC2001-G31', '15:00', '16:15', '화'], ['GEE1961-G00', '10:30', '11:45', '목'], ['GEE1961-G00', '10:30', '11:45', '화'], ['GEC1104-G39', '9:00', '11:45', '금'], ['EDU4104-G01', '15:30', '17:20', '월'], ['GED1405-G00', '12:00', '13:15', '수'], ['GED1405-G00', '12:00', '13:15', '월'], ['GEB1102-G01', '10:30', '11:45', '수'], ['GEB1102-G01', '10:30', '11:45', '월']]"
1321,강승환,2014619734,전자공학과,7,4,"['GEN305-00', 'DC305-00', 'CHE232-03', 'CDG0264-00', 'AMTH1004-07', 'ME331-02', 'GED1136-G00', 'GED1717-G00', 'BME412-03', 'EDU3104-G00', 'EE213-00', 'GEC1102-G21', 'GEN315-00', 'GEB1102-G04', 'GED1408-G01', 'EE207-00', 'APHY4404-00', 'ID3016-00', 'GEC1105-G19', 'EDU2103-G04']","[['GEC1102-G30', '9:00', '10:15', '목'], ['GEC1102-G30', '9:00', '10:15', '화'], ['GEE1960-G01', '9:00', '10:15', '수'], ['GEE1960-G01', '9:00', '10:15', '월'], ['GED1717-G02', '10:30', '11:45', '목'], ['GED1717-G02', '10:30', '11:45', '화'], ['GEB1102-G05', '15:00', '16:15', '수'], ['GEB1102-G05', '15:00', '16:15', '월'], ['GEC1105-G35', '15:00', '16:15', '목'], ['GEC1105-G35', '15:00', '16:15', '화'], ['GED1435-G00', '10:30', '11:45', '수'], ['GED1435-G00', '10:30', '11:45', '월']]"
1322,김은별,2021214027,전자공학과,1,1,"['AMTH1004-05', 'GEC1403-G29', 'CSE495-00', 'RU1301-00']","[['GED1208-G00', '9:00', '11:45', '금'], ['GEC1102-G02', '12:00', '14:45', '금'], ['GED1501-G00', '18:00', '20:25', '수'], ['GEC2001-G04', '10:30', '11:45', '수'], ['GEC2001-G04', '10:30', '11:45', '월'], ['GEC1105-G02', '9:00', '10:15', '수'], ['GEC1105-G02', '9:00', '10:15', '월'], ['GEB1202-G00', '9:00', '10:15', '수'], ['GEB1202-G00', '9:00', '10:15', '월']]"
1323,김원,2012862052,전자공학과,7,4,"['IS3516-00', 'ID4015-00', 'AMTH1009-07', 'IE423-03', 'GEC2001-G14', 'EE368-01', 'SWCON311-00', 'FR2032-00', 'IS3001-01', 'GED1861-G00', 'GEC1403-G37', 'CHI107-00', 'AMTH1009-09', 'GED1432-G01', 'GEN324-00', 'GEC1102-G04', 'CA2004-00', 'IS3107-00', 'CHI303-00', 'GEC2001-G14']","[['GED1362-G00', '10:30', '11:45', '수'], ['GED1362-G00', '10:30', '11:45', '월'], ['GEC1102-G24', '15:00', '16:15', '수'], ['GEC1102-G24', '15:00', '16:15', '월'], ['GEC1104-G37', '15:00', '17:45', '목'], ['GEC1403-G00', '9:00', '10:15', '수'], ['GEC1403-G00', '9:00', '10:15', '월'], ['GED1465-G00', '12:00', '14:45', '금'], ['GEC1102-G19', '13:30', '14:45', '수'], ['GEC1102-G19', '13:30', '14:45', '월']]"
1324,최안나,2014765735,전자공학과,6,3,"['CHE456-00', 'NE412-00', 'GEC1105-G23', 'GEC2001-G20', 'ELC238-00', 'GEC1403-G12', 'PM1019-02', 'GEN324-00', 'DC204-00', 'ELC251-00', 'KO3102-00', 'LA312-01', 'NE221-00', 'GED1909-G00', 'GEC1105-G19']","[['GED1135-G00', '18:00', '20:25', '화'], ['GED1544-G00', '10:30', '11:45', '목'], ['GED1544-G00', '10:30', '11:45', '화'], ['GED1215-G00', '9:00', '10:15', '목'], ['GED1215-G00', '9:00', '10:15', '화'], ['GEC2001-G10', '13:30', '14:45', '수'], ['GEC2001-G10', '13:30', '14:45', '월'], ['GEC1105-G26', '12:00', '13:15', '목'], ['GEC1105-G26', '12:00', '13:15', '화'], ['GED1959-G03', '13:30', '14:45', '목'], ['GED1959-G03', '13:30', '14:45', '화']]"
1325,한은채,2011310890,전자공학과,7,4,"['FR1013-01', 'AT301-00', 'CHE453-00', 'CA3022-00', 'APCH2301-01', 'AMTH1009-05', 'CPE301-15', 'EDU3186-G00', 'ME312-02', 'GEE1615-G00', 'APCH2201-01', 'EE211-05', 'AR511-04', 'FT4077-00', 'GEC1102-G37', 'CPE104-05', 'GED1517-G00', 'IS2516-00', 'GED1621-G00', 'GEC1105-G09']","[['GEC1105-G04', '10:30', '11:45', '수'], ['GEC1105-G04', '10:30', '11:45', '월'], ['GEC1104-G17', '15:00', '17:45', '화'], ['GED1665-G00', '16:30', '17:45', '수'], ['GED1665-G00', '16:30', '17:45', '월'], ['GEE1633-G01', '10:30', '12:20', '목'], ['GEC1105-G09', '12:00', '13:15', '수'], ['GEC1105-G09', '12:00', '13:15', '월'], ['GEC1105-G20', '9:00', '10:15', '목'], ['GEC1105-G20', '9:00', '10:15', '화']]"
1326,장성재,2021201658,전자공학과,2,1,"['GED1440-G00', 'SC101-01', 'GEC1105-G46', 'GEE1330-G03', 'ME231-02']","[['GEE1959-G00', '10:30', '11:45', '수'], ['GEE1959-G00', '10:30', '11:45', '월'], ['GEC1105-G51', '15:00', '17:45', '금'], ['GEC1105-G41', '9:00', '11:45', '금'], ['GEC2001-G00', '9:00', '10:15', '수'], ['GEC2001-G00', '9:00', '10:15', '월']]"
1327,정예담,2021829651,전자공학과,1,1,"['GEN307-00', 'CSE103-02', 'GEB1102-G06', 'AE103-00', 'CHI103-02', 'CHE257-01']","[['GEC1102-G34', '10:30', '11:45', '목'], ['GEC1102-G34', '10:30', '11:45', '화'], ['GEC1102-G27', '16:30', '17:45', '수'], ['GEC1102-G27', '16:30', '17:45', '월'], ['GEC1102-G21', '15:00', '16:15', '수'], ['GEC1102-G21', '15:00', '16:15', '월'], ['GED1356-G00', '10:30', '13:15', '수'], ['EDU3101-G00', '15:30', '17:20', '목'], ['GEC1102-G48', '13:30', '14:45', '목'], ['GEC1102-G48', '13:30', '14:45', '화']]"
1328,윤태환,2019783025,전자공학과,3,2,"['APHY1004-02', 'CE100-00', 'ME205-03', 'EE207-01', 'ESP207-01', 'SPACE412-00', 'GED1362-G00', 'APCH4204-00', 'ESP207-01', 'ME205-03', 'CHE252-01', 'ELC257-00']","[['GED1929-G00', '9:00', '11:45', '화'], ['IPE102-00', '15:00', '17:45', '금'], ['GEE1648-G00', '18:00', '19:50', '월'], ['GED1861-G00', '12:00', '13:15', '목'], ['GED1861-G00', '12:00', '13:15', '화'], ['GED1242-G00', '16:30', '17:45', '수'], ['GED1242-G00', '16:30', '17:45', '월']]"
1329,장민후,2021557173,전자공학과,2,1,"['ELC301-00', 'GEC1102-G04', 'IS3532-00', 'CSE203-02', 'GEC1105-G40', 'VID3028-00']","[['GEE1956-G01', '16:30', '17:45', '수'], ['GEE1956-G01', '16:30', '17:45', '월'], ['GEC1102-G16', '12:00', '13:15', '수'], ['GEC1102-G16', '12:00', '13:15', '월'], ['GED1440-G00', '15:00', '17:45', '금'], ['GEC1105-G12', '13:30', '14:45', '수'], ['GEC1105-G12', '13:30', '14:45', '월'], ['GED1957-G00', '15:00', '16:15', '수'], ['GED1957-G00', '15:00', '16:15', '월']]"
1330,정준수,2021750672,전자공학과,2,1,"['ESP105-00', 'FD111-03', 'IS2003-00', 'CHI419-00', 'GEB1202-G05', 'BME314-00']","[['GEC1104-G23', '12:00', '14:45', '수'], ['GEC1102-G20', '13:30', '14:45', '월'], ['GEC1102-G13', '12:00', '13:15', '월'], ['GEC0103-G00', '16:30', '17:45', '화'], ['GEC0103-G00', '16:30', '17:45', '목'], ['GED1621-G00', '10:30', '11:45', '목'], ['GED1621-G00', '10:30', '11:45', '화'], ['GED1945-G01', '12:00', '13:15', '목'], ['GED1945-G01', '12:00', '13:15', '화']]"
1331,이채령,2015521457,전자공학과,4,2,"['GED1544-G00', 'APHY1002-06', 'AMTH1004-04', 'AMTH1005-00', 'ME479-01', 'AMTH1009-13', 'GEC1102-G21', 'FD110-01', 'APCH2201-01', 'AMTH1009-02', 'IS2001-01', 'APCH1101-03']","[['GED1539-G00', '9:00', '10:15', '수'], ['GED1539-G00', '9:00', '10:15', '월'], ['GEC1105-G38', '15:00', '16:15', '목'], ['GEC1105-G38', '15:00', '16:15', '화'], ['GED1960-G00', '16:30', '17:45', '수'], ['GED1960-G00', '16:30', '17:45', '월'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['GED1957-G01', '16:30', '17:45', '목'], ['GED1957-G01', '16:30', '17:45', '화'], ['GEC1102-G11', '10:30', '11:45', '수'], ['GEC1102-G11', '10:30', '11:45', '월']]"
1332,이규린,2017635694,전자공학과,6,3,"['AR511-01', 'EDU4104-G01', 'CPE201-11', 'ENV315-00', 'PE101-00', 'PM3024-00', 'IS2508-00', 'CPE101-04', 'ME211-04', 'EE342-00', 'CHI201-01', 'ID2011-00', 'SM331-00', 'IS3406-00', 'IE207-01']","[['GED1666-G00', '16:30', '17:45', '수'], ['GED1666-G00', '16:30', '17:45', '월'], ['GEE1613-G00', '15:00', '16:50', '수'], ['GEC1105-G00', '9:00', '10:15', '수'], ['GEC1105-G00', '9:00', '10:15', '월'], ['GEC1403-G31', '16:30', '17:45', '목'], ['GEC1403-G31', '16:30', '17:45', '화'], ['GEC1105-G50', '15:00', '17:45', '금']]"
1333,한예온,2021710822,전자공학과,2,1,"['APHY1002-16', 'CHE452-00', 'AMIE396-01', 'GED1873-G00', 'EDU3186-G00', 'BIO101-04']","[['GEE1613-G00', '15:00', '16:50', '수'], ['GEB1102-G07', '10:30', '11:45', '목'], ['GEB1102-G07', '10:30', '11:45', '화'], ['GEC2001-G30', '15:00', '16:15', '목'], ['GEC2001-G30', '15:00', '16:15', '화'], ['GEC1105-G09', '12:00', '13:15', '수'], ['GEC1105-G09', '12:00', '13:15', '월']]"
1334,한승헌,2011865643,전자공학과,7,4,"['ME211-01', 'IS4402-00', 'GEC1105-G17', 'IS2104-00', 'IS3001-00', 'GEC1403-G02', 'SWCON104-00', 'IS2517-00', 'GEB1102-G02', 'AMTH1002-12', 'CHI101-00', 'ELC201-00', 'AMTH3025-00', 'GI405-01', 'PM1019-06', 'ELC106-00', 'GEC2001-G29', 'SWCON103-00', 'ME251-01', 'AMTH1004-11', 'RU3101-00', 'GEC1102-G14', 'SM426-00', 'APHY4403-00']","[['GEE1332-G02', '13:30', '14:20', '목'], ['GED1136-G00', '16:30', '17:45', '목'], ['GED1136-G00', '16:30', '17:45', '화'], ['GEC1105-G33', '13:30', '14:45', '화'], ['GEC1403-G17', '10:30', '11:45', '목'], ['GEC1403-G17', '10:30', '11:45', '화']]"
1335,장승주,2017571402,전자공학과,3,2,"['GED1363-G00', 'GEB1202-G05', 'CA4002-00', 'GEC1102-G42', 'FT2075-00', 'GED1721-G00', 'APHY1100-02', 'CE375-01']","[['GEC1104-G03', '12:00', '14:45', '월'], ['GEC1403-G11', '15:00', '16:15', '수'], ['GEC1403-G11', '15:00', '16:15', '월'], ['EDU2107-G01', '11:00', '12:50', '목'], ['GEB1102-G01', '10:30', '11:45', '수'], ['GEB1102-G01', '10:30', '11:45', '월'], ['GEC0103-G08', '12:00', '13:15', '화'], ['GEE1332-G02', '13:30', '14:20', '목']]"
1336,한선우,2021861220,전자공학과,2,1,"['GEC1104-G20', 'GEC1102-G35', 'FT3041-00', 'AMTH1002-10', 'GEC2001-G07', 'GI103-01']","[['GEE1332-G04', '16:30', '17:20', '월'], ['GED1325-G00', '13:00', '15:45', '토'], ['GEC1403-G05', '10:30', '11:45', '수'], ['GEC1403-G05', '10:30', '11:45', '월'], ['GED1945-G01', '12:00', '13:15', '목'], ['GED1945-G01', '12:00', '13:15', '화'], ['GEC1105-G30', '13:30', '14:45', '목'], ['GEC1105-G30', '13:30', '14:45', '화'], ['GEE1961-G00', '10:30', '11:45', '목'], ['GEE1961-G00', '10:30', '11:45', '화']]"
1337,박우주,2017849201,전자공학과,8,4,"['GEE1956-G06', 'AMIE394-03', 'BIO103-02', 'JP232-00', 'GED1537-G00', 'GEE1267-G00', 'AR211-01', 'SWCON363-01', 'OMB312-00', 'AMTH3029-00', 'PE106-01', 'AMTH1009-09', 'APCH2202-01', 'EE202-05', 'GED1609-G00', 'TC427-00']","[['GED1212-G00', '10:30', '11:45', '목'], ['GED1212-G00', '10:30', '11:45', '화'], ['GEC1403-G14', '16:30', '17:45', '수'], ['GEC1403-G14', '16:30', '17:45', '월'], ['GEC1403-G34', '9:00', '11:45', '금'], ['GEC1104-G31', '12:00', '14:45', '목'], ['GEE1332-G03', '10:30', '11:20', '수'], ['GED1517-G00', '12:00', '13:15', '수'], ['GED1517-G00', '12:00', '13:15', '월']]"
1338,정진성,2011918139,전자공학과,3,2,"['GEC0103-G07', 'GEC1104-G44', 'GEC1102-G31', 'APCH2202-01', 'CPE201-08', 'AR211-05', 'GED1306-G00', 'PM4020-00']","[['GED1717-G02', '10:30', '11:45', '목'], ['GED1717-G02', '10:30', '11:45', '화'], ['GEE1193-G00', '15:00', '17:45', '금'], ['GEC2001-G02', '10:30', '11:45', '수'], ['GEC2001-G02', '10:30', '11:45', '월'], ['GED1517-G00', '12:00', '13:15', '수'], ['GED1517-G00', '12:00', '13:15', '월']]"
1339,김한준,2015656320,전자공학과,4,2,"['SWCON311-00', 'AR491-00', 'ME331-04', 'GEE1332-G01', 'CHI211-00', 'CDG3277-00', 'GEC2001-G36', 'IE306-01']","[['GEC1403-G29', '15:00', '16:15', '목'], ['GEC1403-G29', '15:00', '16:15', '화'], ['GEC1105-G21', '10:30', '11:45', '목'], ['GEC1105-G21', '10:30', '11:45', '화'], ['GEB1202-G05', '12:00', '13:15', '목'], ['GEB1202-G05', '12:00', '13:15', '화'], ['GED1357-G00', '12:00', '14:45', '금']]"
1340,이현준,2018592586,전자공학과,4,2,"['GEC1102-G34', 'CPE201-08', 'GED1432-G01', 'APHY2100-00', 'EE364-00', 'CE379-00', 'GED1459-G00', 'BME213-01']","[['GED1301-G00', '15:00', '16:15', '수'], ['GED1301-G00', '15:00', '16:15', '월'], ['GED1959-G00', '10:30', '11:45', '목'], ['GED1959-G00', '10:30', '11:45', '화'], ['GEE1958-G00', '9:00', '10:15', '수'], ['GEE1958-G00', '9:00', '10:15', '월'], ['GED1356-G00', '10:30', '13:15', '수'], ['GEE1959-G00', '10:30', '11:45', '월']]"
1341,윤지환,2015688828,전자공학과,4,2,"['SM327-03', 'ESP319-00', 'RU1103-01', 'IE214-00', 'GEC1104-G20', 'ESP309-01', 'ME335-01', 'PM3022-18', 'CHE331-01', 'AE211-03', 'ELC203-01', 'GEC1105-G24']","[['GEC1102-G07', '10:30', '11:45', '수'], ['GEC1102-G07', '10:30', '11:45', '월'], ['GEE1332-G06', '9:00', '9:50', '목'], ['GEC1403-G11', '15:00', '16:15', '수'], ['GEC1403-G11', '15:00', '16:15', '월'], ['EDU3121-G00', '13:30', '14:45', '수'], ['EDU3121-G00', '13:30', '14:45', '월'], ['GEC0103-G09', '12:00', '14:45', '금']]"
1342,임효원,2017671782,전자공학과,5,3,"['GED1432-G00', 'GED1626-G00', 'GEC1105-G35', 'SPACE412-00', 'GEC1104-G13', 'CA4011-00', 'GEC1102-G38', 'GEC1104-G07', 'FD101-05', 'GEC1105-G03', 'GED1959-G04', 'FSB391-00']","[['GEE1956-G02', '16:30', '17:45', '수'], ['GEE1956-G02', '16:30', '17:45', '월'], ['GED1966-G00', '15:00', '16:15', '목'], ['GED1966-G00', '15:00', '16:15', '화'], ['GEC1403-G17', '10:30', '11:45', '목'], ['GEC1403-G17', '10:30', '11:45', '화'], ['GED1957-G01', '16:30', '17:45', '목'], ['GED1957-G01', '16:30', '17:45', '화'], ['GED1511-G00', '13:30', '14:45', '수'], ['GED1511-G00', '13:30', '14:45', '월']]"
1343,박호영,2021666672,전자공학과,1,1,"['AR211-05', 'ELC343-00', 'AE473-01', 'FT1001-00', 'GED1628-G00', 'KO3103-00']","[['GEE1330-G03', '18:00', '20:00', '화'], ['GEC1102-G11', '10:30', '11:45', '수'], ['GEC1102-G11', '10:30', '11:45', '월'], ['GEC1104-G30', '12:00', '14:45', '목'], ['GEC2001-G22', '10:30', '11:45', '목'], ['GEC2001-G22', '10:30', '11:45', '화']]"
